Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
2104694710529874.5,3.749490000824156e+17,-5.263414855979821e+19,-5.263414855979821e+17,100,111.34431385993958,-5.016281984922264e+17,1.0,100
