Iteration,Best Score
1,4.289499839978323e+19
2,3.853133039986566e+19
3,3.71939333249316e+19
4,3.5366627075014017e+19
5,3.415191207504699e+19
6,3.3244030200162386e+19
7,3.268380720021184e+19
8,3.1829682075294265e+19
9,2.2605460117043376e+19
10,2.12979073671258e+19
